TRTID10,decade,R_VAC,HU_ln,P_NONWHT,a_hinc
39035186206,1970,5,6.109247583,0.0033241,7.119838594
39035186206,1980,31,7.949797216,0.675906676,3.02701908
39035186206,1990,60,6.790097236,0.024567214,7.209648773
39035186206,2000,94,7.637234389,0.060172626,4.570872175
39035186206,2010,195,7.985824666,0.046757383,4.0824
39035187103,1970,10,7.145196135,0.010630137,7.784050458
39035187103,1980,25,6.543911846,0.351156069,2.706764495
39035187103,1990,74,7.053585727,0.024658327,8.112672386
39035187103,2000,72,7.280697195,0.044850498,8.296949335
39035187103,2010,213,8.233237501,0.052433628,5.1829
39035187104,1970,12,7.33628566,0.0106556,7.796376248
39035187104,1980,166,7.881937489,0.867168245,2.284849766
39035187104,1990,102,7.386470849,0.024669208,8.171104495
39035187104,2000,54,7.296413269,0.041192834,7.515817611
39035187104,2010,173,7.840706452,0.071372302,4.9746
39035187105,1970,8,6.943122423,0.00505739,4.01500802
39035187105,1980,65,8.016317899,0.628174914,2.789394674
39035187105,1990,39,6.859614904,0.020384316,6.717420111
39035187105,2000,48,7.355641103,0.04040404,6.372823501
39035187105,2010,118,7.573017256,0.110729023,5.8398
39035187106,1970,9,7.03966035,0.005044136,4.001615038
39035187106,1980,67,8.084254106,0.285191667,3.671033705
39035187106,1990,49,6.91968385,0.022820223,6.441400268
39035187106,2000,39,7.501082124,0.061390985,6.496960652
39035187106,2010,122,6.939253946,0.230952381,3.8662
39035188103,1970,14,6.595780514,0.488839972,6.48156884
39035188103,1980,76,7.411556288,0.25627647,4.064904121
39035188103,1990,38,6.837332815,0.020159717,6.668322585
39035188103,2000,38,7.316548177,0.058426966,8.54056236
39035188103,2010,142,7.113142109,0.321237586,3.0446
39035188104,1970,33,7.484930283,0.478068816,6.47467405
39035188104,1980,44,7.745002804,0.761312393,2.273832413
39035188104,1990,51,6.665683718,0.033028812,5.44094722
39035188104,2000,187,7.570443252,0.05243958,5.760356315
39035188104,2010,193,7.046647278,0.266045549,2.2781
39035188105,1970,123,7.136483209,0.045781922,6.158711996
39035188105,1980,209,8.32530603,0.718793018,2.574806649
39035188105,1990,58,6.802394763,0.032675254,5.408844383
39035188105,2000,71,7.411556288,0.074648928,5.104342993
39035188105,2010,137,7.36707706,0.133640553,4.5504
39035188106,1970,88,6.794586581,0.044869503,6.159143826
39035188106,1980,22,7.254177846,0.122077557,3.995511939
39035188106,1990,55,6.741700695,0.026380068,4.907427055
39035188106,2000,94,7.502738211,0.055555556,4.922553213
39035188106,2010,183,7.937374696,0.091180632,5.2895
39035188107,1970,206,7.649692624,0.044947212,6.159276345
39035188107,1980,67,8.090095783,0.555889939,2.795904931
39035188107,1990,75,6.949856455,0.012451362,4.458399376
39035188107,2000,105,7.097548851,0.044754744,3.986617978
39035188107,2010,219,8.000684785,0.212256182,3.7179
39035189105,1970,12,7.124478262,0.00508458,7.831709977
39035189105,1980,104,7.896552702,0.835714286,2.405289523
39035189105,1990,141,7.660585462,0.032015395,4.44485993
39035189105,2000,142,7.82284529,0.059079903,3.925776054
39035189105,2010,169,7.13089883,0.465107058,1.6866
39035189107,1970,11,6.987490247,0.00508232,7.83017459
39035189107,1980,139,7.542743545,0.465311642,3.230339475
39035189107,1990,16,6.480044562,0.030777538,5.408384318
39035189107,2000,26,6.549650742,0.050894855,5.726378063
39035189107,2010,148,7.624130586,0.053758644,5.0625
39035189108,1970,5,6.086774727,0.003661662,6.73238171
39035189108,1980,279,8.251403065,0.868313579,2.195709356
39035189108,1990,130,7.556427969,0.013474888,4.691653827
39035189108,2000,133,7.810758117,0.029553485,4.664833694
39035189108,2010,166,7.232733136,0.300578035,3.0467
39035189109,1970,3,5.624017506,0.003661662,6.73238211
39035189109,1980,93,7.974876901,0.780599502,2.295366361
39035189109,1990,62,7.364547014,0.011929566,5.753372071
39035189109,2000,78,7.547501683,0.027067669,5.533425753
39035189109,2010,219,7.14440718,0.02687747,4.85
39035189110,1970,4,5.932245187,0.003661662,6.732381422
39035189110,1980,83,8.100464891,0.336379992,2.977190596
39035189110,1990,125,7.831220215,0.017366839,4.062305265
39035189110,2000,99,7.041411664,0.037361799,4.999464274
39035189110,2010,239,7.196686571,0.032136106,5.0395
39035189111,1970,5,6.08221891,0.003661662,6.732381986
39035189111,1990,10,5.308267697,0.017395086,4.054103173
39035189111,2000,74,7.564238475,0.034996133,4.968307321
39035189111,2010,307,7.614805365,0.060436893,3.4049
39035189112,1970,7,6.498282149,0.00508458,7.831709706
39035189112,1980,8,7.329093736,0.880212101,2.822196458
39035189112,1990,33,6.492239835,0.017395086,4.054102897
39035189112,2000,76,7.312553498,0.029041096,3.734663721
39035189112,2010,310,7.477604243,0.032457082,2.8228
39035190502,1970,9,6.285998095,0.006631919,6.062938724
39035190502,1980,61,7.485491608,0.350122516,3.001478817
39035190502,1990,93,7.51479976,0.013611207,5.17908445
39035190502,2000,85,7.665284718,0.022580645,5.109862926
39035190502,2010,378,7.299121463,0.059913283,2.8851
39035190503,1970,2,4.795790546,0.006647673,6.060247197
39035190503,1980,14,7.563200592,0.274117027,4.481310284
39035190503,1990,87,7.204149292,0.012031337,4.455142972
39035190503,2000,109,7.288244401,0.027658997,4.28322235
39035190503,2010,110,7.446585099,0.129178606,7.2353
39035190504,1970,21,7.109062136,0.00657314,6.084009727
39035190504,1980,83,7.948031991,0.770070919,2.754840201
39035190504,1990,79,7.10824414,0.012031337,4.455143132
39035190504,2000,103,7.548555979,0.022247817,4.934816694
39035190504,2010,67,7.218909708,0.192605844,5.2909
39035192300,1970,2,6.144185634,0.000654991,6.665556028
39035192300,1990,57,6.921658184,0.016115049,4.706339506
39035192300,2000,47,6.970730078,0.023606811,5.140283888
39035192300,2010,167,7.716906135,0.210725987,4.6563
39035192800,1970,138,6.668228248,0.025431261,5.447891381
39035192800,1990,118,7.672757897,0.007199172,4.347368163
39035192800,2000,105,7.830822995,0.028077889,5.830800428
39035192800,2010,129,6.453624999,0.21256606,5.095
39035192900,1970,13,6.008813185,0.002812315,6.112253189
39035192900,1990,227,7.610357618,0.058163072,2.631732452
39035192900,2000,210,7.578145472,0.086155165,2.637055793
39035192900,2010,139,7.563200592,0.09573339,5.7045
39035193800,1970,21,6.278521424,0.008643769,5.292552183
39035193800,1990,100,7.117205503,0.019362472,3.535761801
39035193800,2000,89,7.153051635,0.059760956,3.757234112
39035193800,2010,295,8.217708407,0.174155461,7.5451
39035193900,1970,23,5.700443573,0.302178243,5.959154794
39035193900,1980,219,7.52131798,0.094881888,5.096279155
39035193900,1990,139,7.499976541,0.037165467,4.240000236
39035193900,2000,129,7.526717561,0.070987484,3.826802701
39035193900,2010,155,7.996653875,0.098010992,6.7144
39035194100,1970,8,6.539585956,0.000482537,7.733379631
39035194100,1980,150,7.260522598,0.847888803,2.516715098
39035194100,1990,90,6.880384082,0.12744176,4.418996793
39035194100,2000,105,7.178545484,0.211261052,3.31252594
39035194100,2010,44,7.372746366,0.144701087,7.7847
39035194300,1970,25,7.021976423,0.003959157,9.705442396
39035194300,1980,24,6.987490247,0.088840737,4.235363975
39035194300,1990,168,6.914730893,0.015016421,3.236598307
39035194300,2000,118,6.89060912,0.021915189,3.889957663
39035194300,2010,99,7.489970899,0.049752364,10.1734
39035194500,1970,18,6.583409222,0.008809563,12.52028264
39035194500,1980,57,6.803505258,0.358475567,3.91767222
39035194500,1990,270,6.935370446,0.011586902,3.011056345
39035194500,2000,211,6.940222469,0.022882195,3.290983888
39035194500,2010,66,7.037027615,0.029322548,6.4306
39035194800,1970,15,6.100318952,0.31045082,4.835969255
39035194800,1980,185,7.460490306,0.165141928,2.111201643
39035194800,1990,188,7.217443432,0.011802575,2.802652598
39035194800,2000,195,7.165493475,0.046302943,3.336369919
39035194800,2010,215,8.0522965,0.067235324,5.894
39035194900,1970,8,6.484635236,0.030809971,7.858532911
39035194900,1980,73,6.940222469,0.301286651,2.84823746
39035194900,1990,141,7.44716836,0.018487859,3.251508927
39035194900,2000,196,7.491087594,0.034926997,3.0458988
39035194900,2010,131,7.34601021,0.045393858,5.7179
39035195600,1970,104,7.461065514,0.015846283,6.10623239
39035195600,1980,44,7.141245122,0.060861707,3.9487212
39035195600,1990,323,7.515889085,0.012448133,2.932219378
39035195600,2000,333,7.525639975,0.024627876,3.254061591
39035195600,2010,119,7.763446389,0.043895055,6.18
39035195700,1970,24,7.021976423,0.256527288,5.329448773
39035195700,1980,75,7.325807503,0.081347268,2.672605626
39035195700,1990,252,7.247080585,0.011181781,3.104342901
39035195700,2000,168,6.89060912,0.025904422,4.203244665
39035195700,2010,112,7.210818453,0.066266961,4.4361
39035195800,1970,14,6.345636361,0.015847558,8.210947315
39035195800,1980,63,7.327123292,0.024574144,3.636729661
39035195800,1990,97,6.9117473,0.009159312,2.770261088
39035195800,2000,157,7.298445102,0.01611797,3.446891236
39035195800,2010,95,7.487173694,0.06970159,6.9833
39035195900,1970,55,7.443078374,0.004229647,7.158000679
39035195900,1980,189,7.503289631,0.164890701,2.446921039
39035195900,1990,140,7.245655068,0.020367937,2.833159073
39035195900,2000,137,7.254177846,0.032061558,3.66793387
39035195900,2010,158,7.831220215,0.068348124,6.9333
39035196000,1970,26,6.621405652,0.024625262,11.56800898
39035196000,1980,273,7.657755271,0.256998914,2.870343243
39035196000,1990,231,7.210079628,0.012767426,3.405069521
39035196000,2000,230,7.357556201,0.028656716,4.304443429
39035196000,2010,190,7.504391559,0.035809339,6.1738
39035196100,1970,62,7.329749689,0.005068701,5.923414645
39035196100,1980,81,7.232733136,0.087298979,2.638156394
39035196100,1990,149,7.061334367,0.028158295,3.612102125
39035196100,2000,124,7.166265974,0.03255814,4.51236089
39035196100,2010,132,7.395721609,0.041174994,5.1304
39035196200,1970,29,7.325807503,0.020859473,5.912939713
39035196200,1980,58,7.02464903,0.044978676,3.372563466
39035196200,1990,329,7.25981961,0.015100038,3.221345239
39035196200,2000,270,7.363913501,0.025986842,3.749383542
39035196200,2010,307,7.877776333,0.213465821,4.5456
39035196300,1970,31,6.993932975,0.004398029,11.05334432
39035196300,1980,175,7.729735331,0.140104308,3.377512899
39035196300,1990,130,7.489412084,0.045399072,2.708391077
39035196300,2000,188,7.597897951,0.057103385,3.313799528
39035196300,2010,150,7.679251426,0.074199623,5.0679
39035196400,1970,14,6.909753282,0.563930012,5.537620682
39035196400,1980,41,7.301147806,0.049421018,4.544340431
39035196400,1990,149,7.689371108,0.021150592,3.418608939
39035196400,2000,179,7.788211558,0.042648491,3.679955056
39035196400,2010,553,7.936302693,0.038509097,3.5081
39035196500,1970,204,7.738052298,0.995408944,1.84096494
39035196500,1980,37,7.057897937,0.021788009,4.967701597
39035196500,1990,400,7.275864601,0.018638574,2.551231402
39035196500,2000,377,7.333676396,0.023956443,3.063439919
39035196500,2010,386,7.848153086,0.041783287,3.0342
39035980100,1980,64,7.495541944,0.027363731,4.55893255
39035980100,1990,706,7.355641103,0.008884501,2.995631778
39035980100,2000,713,7.483806688,0.037656904,3.200579578
39035980100,2010,447,7.531552381,0.037059355,3.3486
39035980500,1970,1,4.521788577,0.014958354,6.763666506
39035980500,1980,31,7.044905117,0.02354439,4.463281908
39035980500,1990,1193,7.812782819,0.010200562,2.793919006
39035980500,2000,1183,7.963460067,0.028722003,3.051296067
39035980500,2010,424,7.247080585,0.017284992,4.3333
39035981100,1980,314,7.329749689,0.186700774,4.542857742
39035981100,1990,122,6.799055862,0.005720229,3.063842819
39035981100,2000,128,6.688354714,0.01115933,3.433643398
39035981100,2010,290,7.22620901,0.055643252,3.6389
39055310100,1970,22,6.148468296,0.018902815,5.424141431
39055310100,1980,72,6.880384082,0.056711595,5.161954501
39055310100,1990,167,7.036148494,0.011848345,3.084921697
39055310100,2000,159,7.057897937,0.013454704,3.727180863
39055310100,2010,152,7.41517511,0.224364592,3.6922
39055310200,1970,21,6.104793232,0.018902815,5.424141327
39055310200,1980,52,6.898714534,0.098844402,5.119065132
39055310200,1990,174,7.273786318,0.008302259,3.194681942
39055310200,2000,189,7.278628942,0.0248307,3.452165838
39055310200,2010,139,7.415776975,0.231777981,4.2063
39055310600,1970,31,7.484930283,0.003237675,7.739921229
39055310600,1980,53,6.914730893,0.098555128,5.115190495
39055310600,1990,215,7.395721609,0.035296698,2.792027306
39055310600,2000,221,7.403061091,0.0421875,3.250626966
39055310600,2010,234,7.851271997,0.239233577,3.8958
39055310700,1970,8,6.893656355,0.009184525,6.928331576
39055310700,1980,78,7.421775794,0.060948085,4.270728529
39055310700,1990,186,7.276556403,0.015223597,3.098976617
39055310700,2000,180,7.264730178,0.024374177,3.473141582
39055310700,2010,245,7.930565854,0.163094279,4.6271
39055310800,1970,37,6.776506992,0.002726281,6.815694039
39055310800,1980,23,7.186144305,0.043559868,5.211708531
39055310800,1990,95,6.877296071,0.005900865,4.757122872
39055310800,2000,103,6.939253946,0.00743349,4.92745982
39055310800,2010,140,7.37337431,0.099763173,5.5345
39055310900,1970,35,6.626717749,0.014718942,5.6244777
39055310900,1980,20,7.102499356,0.022116903,5.014900932
39055310900,1990,189,7.192934221,0.010253655,3.710367799
39055310900,2000,176,7.241366283,0.010661626,4.097384685
39055310900,2010,178,7.563200592,0.209829386,4.4908
39055311000,1970,21,6.133398043,0.017289482,5.322582522
39055311000,1980,70,7.337587744,0.043048361,4.45274039
39055311000,1990,104,7.340186835,0.01387279,4.245731499
39055311000,2000,126,7.391415235,0.034135422,3.740306319
39055311000,2010,129,7.305188215,0.358636494,3.7073
39055311300,1970,38,6.650279049,0.002838806,5.284714392
39055311300,1980,86,7.245655068,0.052772626,5.256863991
39055311300,1990,104,7.228388452,0.058840353,3.712019376
39055311300,2000,132,7.222566019,0.095223881,4.288742288
39055311300,2010,119,7.175489714,0.270854789,5.1458
39055311400,1970,79,7.070724107,0.002848076,6.401266391
39055311400,1980,68,6.692083743,0.088680332,5.256348078
39055311400,1990,157,6.980075941,0.070989115,2.07803845
39055311400,2000,194,6.953684211,0.080995236,2.661220831
39055311400,2010,339,7.776535028,0.326575104,4.613
39055311500,1970,59,7.310550159,0.000385374,9.53084391
39055311500,1980,32,5.926926026,0.088342546,4.573083012
39055311500,1990,230,7.460490306,0.028593759,2.957329457
39055311500,2000,382,7.806696373,0.044949202,3.512220264
39055311500,2010,178,7.978996371,0.305783911,5.3306
39055311600,1970,11,6.343880434,0.000559032,9.75517396
39055311600,1980,334,7.421775794,0.047479252,5.869985686
39055311600,1990,155,7.334981879,0.050499595,3.277045244
39055311600,2000,156,7.483244416,0.101422243,3.193955658
39055311600,2010,124,7.428333194,0.36395664,6.3333
39055311700,1970,24,6.809039306,0.182745826,7.857466241
39055311700,1980,34,6.960347729,0.047699425,6.474831085
39055311700,1990,256,7.503289631,0.061394892,2.944044927
39055311700,2000,257,7.721791777,0.355272597,3.185614427
39055311700,2010,110,6.946013991,0.282358581,5.125
39055311800,1970,37,6.943122423,0.01288068,7.575920709
39055311800,1980,61,6.823286122,0.0240514,5.417785121
39055311800,1990,300,7.715123604,0.030368764,2.854924872
39055311800,2000,379,7.935587386,0.105660406,3.441616475
39055311800,2010,177,7.841492924,0.434896687,4.7932
39055311900,1970,34,6.190315406,0.006377522,5.751323459
39055311900,1980,34,6.987490247,0.128605139,5.335481973
39055311900,1990,143,7.084226422,0.01819652,2.973694486
39055311900,2000,149,7.091742115,0.017857143,3.833286453
39055311900,2010,108,7.290292882,0.691398736,4.5189
39055312000,1970,39,6.633318433,0.002630881,5.293940817
39055312000,1980,55,6.930494766,0.267057283,3.850046719
39055312000,1990,187,7.109062136,0.004122939,3.343371077
39055312000,2000,251,7.176254532,0.017777778,3.262157492
39055312000,2010,91,6.930494766,0.650998336,5.5521
39055312100,1970,21,6.742880636,0.006057852,4.498723999
39055312100,1980,81,7.054449658,0.053200814,4.429961975
39055312100,1990,185,7.286191715,0.013341745,3.871411478
39055312100,2000,233,7.451822237,0.030954879,4.011887002
39055312100,2010,162,7.508787171,0.670469221,5.2104
39055312201,1970,36,7.192182059,0.006163361,5.583190845
39055312201,1980,34,7.038783541,0.040799537,5.830688003
39055312201,1990,87,7.403061091,0.017444844,3.90654093
39055312201,2000,125,7.471932078,0.028314028,3.938410566
39055312201,2010,236,7.705262475,0.761151663,3.6912
39055312202,1970,31,6.752270376,0.016869838,7.213277882
39055312202,1980,36,6.689599269,0.039645765,4.834867212
39055312202,1990,193,7.271008538,0.110465162,2.774736089
39055312202,2000,243,7.320526962,0.132305486,3.054362697
39055312202,2010,157,7.189167738,0.65593631,3.3429
39055312203,1970,35,6.625392368,0.014773007,5.679867333
39055312203,1980,44,6.865891075,0.039645802,4.834867227
39055312203,1990,513,7.437795122,0.011310702,3.228278837
39055312203,2000,382,7.470793774,0.020297142,3.3196365
39055312203,2010,302,7.375255778,0.75608532,3.8488
39055312300,1970,10,5.978885765,0.006048945,4.500953968
39055312300,1980,22,5.955837369,0.035813822,6.525350373
39055312300,1990,192,7.720905252,0.012726188,2.665716321
39055312300,2000,240,7.757051142,0.023785729,2.664532791
39055312300,2010,127,7.164720379,0.830446369,3.0156
39055312400,1970,10,6.035481433,0.006057853,4.498723729
39055312400,1980,111,7.550135342,0.035025341,6.532041139
39055312400,1990,233,7.19142933,0.013319952,3.307380609
39055312400,2000,323,7.35372233,0.017543985,3.56637806
39055312400,2010,112,7.026426809,0.764990689,2.7265
39085200100,1970,9,6.318968114,0.002280502,6.830805977
39085200100,1980,19,6.063785209,0.986046511,4.132510697
39085200100,1990,122,7.978996371,0.102253723,5.854155799
39085200100,2000,106,7.744569809,0.335929494,4.968184656
39085200100,2010,332,7.545918151,0.052280608,3.0469
39085200200,1970,16,7.069874128,0.003123498,6.788080023
39085200200,1980,31,8.082093278,0.346732884,3.459450324
39085200200,1990,141,7.835579247,0.063588191,5.462199032
39085200200,2000,130,7.845024417,0.165073128,4.913721305
39085200200,2010,336,7.688455357,0.040089087,2.4371
39085200300,1970,4,7.196686571,0.005259204,7.130367909
39085200300,1980,37,6.508769137,0.980991628,4.176199797
39085200300,1990,96,7.442492723,0.063588191,5.462199053
39085200300,2000,87,7.452402451,0.165073088,4.913721345
39085200300,2010,291,7.251344983,0.037093111,2.6349
39085200400,1970,24,7.303170051,0.009176746,7.142418867
39085200400,1980,36,7.703007682,0.225894064,4.192855796
39085200400,1990,36,7.855544678,0.029148907,6.24079934
39085200400,2000,47,7.853604813,0.064883149,5.915037092
39085200400,2010,317,7.402451521,0.010056196,4.9621
39085200500,1970,2,7.04053639,0.003152443,7.005438603
39085200500,1980,58,7.980023592,0.320021204,3.809501848
39085200500,1990,53,7.766416898,0.057446056,6.457943622
39085200500,2000,45,7.825245291,0.097372488,6.370983524
39085200500,2010,389,7.632401127,0.023009249,4.0476
39085200600,1970,20,7.378383713,0.004645203,7.213526907
39085200600,1980,98,7.006695227,0.982515511,4.316300372
39085200600,1990,61,7.912056888,0.057446056,6.457943757
39085200600,2000,55,7.878912912,0.111756817,6.035248957
39085200600,2010,191,7.311886164,0.015554299,6.3929
39085200700,1970,8,7.456454555,0.01100654,6.70898804
39085200700,1980,31,7.684783944,0.28361395,4.176079435
39085200700,1990,89,7.637234389,0.095981232,7.337832363
39085200700,2000,53,7.652545693,0.148628954,6.320077248
39085200700,2010,308,7.193685818,0.013053797,3.6607
39085200800,1970,31,7.360103973,0.087150241,6.949019411
39085200800,1980,31,7.758760544,0.369696975,4.1227454
39085200800,1990,74,7.456454555,0.095981232,7.337832104
39085200800,2000,45,7.472500745,0.148628996,6.320077274
39085200800,2010,846,8.002694162,0.031541814,3.2896
39085200900,1970,26,6.937314081,0.005877095,5.306039193
39085200900,1980,7,5.755742214,0.380520947,3.823023128
39085200900,1990,232,7.812782819,0.058590806,6.052104887
39085200900,2000,90,7.808729307,0.132053743,5.119798804
39085200900,2010,612,7.887208586,0.037520392,2.9451
39085201000,1970,22,6.624065228,0.0037123,6.686990469
39085201000,1980,53,7.464509835,0.931300584,4.633764573
39085201000,1990,167,7.221835825,0.287017835,5.93007902
39085201000,2000,107,7.119635638,0.258049015,5.130102679
39085201000,2010,114,6.910750788,0.135678392,3.3946
39085201100,1970,13,6.642486801,0.001908705,7.54132083
39085201100,1980,27,7.430707083,0.185516971,3.451163798
39085201100,1990,67,7.200424893,0.854385536,5.360396595
39085201100,2000,92,7.198931241,0.920162382,4.846378144
39085201100,2010,152,7.400620577,0.580680875,1.6983
39085201200,1970,4,6.66949809,0.001163467,5.307624797
39085201200,1980,19,6.270988432,0.223911264,4.03836258
39085201200,1990,97,7.855544678,0.17032967,5.573598871
39085201200,2000,127,7.844240718,0.376146771,4.942179874
39085201200,2010,117,7.19518732,0.312070658,3.8679
39085201300,1970,6,6.97634807,0.003058883,7.403171608
39085201300,1990,77,7.418180823,0.074380165,6.376707455
39085201300,2000,63,7.443078374,0.349572847,6.013782553
39085201300,2010,167,7.278628942,0.423088924,2.0409
39085201400,1970,46,7.550661243,0.003866432,5.981577075
39085201400,1980,41,6.793466133,0.912677006,4.439889318
39085201400,1990,75,7.458186157,0.276678906,5.293899546
39085201400,2000,120,7.454719949,0.691272763,4.207415226
39085201400,2010,145,7.25981961,0.084975767,4.4967
39085201500,1970,14,6.555356892,0.002139051,5.996014398
39085201500,1980,88,7.898782357,0.368541233,4.693895078
39085201500,1990,71,7.394493107,0.276678906,5.293899222
39085201500,2000,112,7.391415235,0.691272779,4.207415339
39085201500,2010,116,7.183111702,0.187121454,3.2964
39085201600,1970,4,5.789960171,8.37E-06,6.371053996
39085201600,1980,44,7.409136444,0.305320972,4.650326559
39085201600,1990,234,7.781973234,0.477072634,4.085809253
39085201600,2000,166,7.791935957,0.844074132,3.573849823
39085201600,2010,103,6.926577033,0.015873016,5.0645
39085201700,1970,48,7.063048163,0.0051089,5.645675966
39085201700,1980,26,6.891625897,0.30532096,4.650326666
39085201700,1990,214,8.113726086,0.526646556,4.475366324
39085201700,2000,248,8.133587418,0.827438014,3.665971142
39085201700,2010,600,7.80832305,0.028215768,4.4093
39085201800,1970,26,6.863803391,0.00227045,6.998207789
39085201800,1980,76,7.754052639,0.084049501,5.032428566
39085201800,1990,114,7.487173694,0.526637375,4.475294458
39085201800,2000,132,7.50714108,0.8274413,3.665953723
39085201800,2010,145,7.434847875,0.06016907,4.55
39085201900,1970,36,6.473890696,0.002314181,6.070779429
39085201900,1980,49,6.712956201,0.910397021,4.407158108
39085201900,1990,178,7.681099002,0.545926827,3.74955266
39085201900,2000,232,7.634820678,0.84335134,3.204872938
39085201900,2010,139,7.44775128,0.052116402,4.1786
39085202000,1970,24,7.221105098,0.002296312,6.015211986
39085202000,1980,39,6.86171134,0.417769371,4.486318132
39085202000,1990,139,7.430707083,0.545926827,3.749552588
39085202000,2000,181,7.383989458,0.843351337,3.204872755
39085202000,2010,224,7.425357887,0.014886393,4.7917
39085202100,1970,20,6.958448393,0.002731841,5.9309608
39085202100,1980,17,6.22059017,0.944638694,3.962743262
39085202100,1990,232,8.092545264,0.905809175,4.692853538
39085202100,2000,297,8.051659557,0.951908397,3.881371263
39085202100,2010,164,7.365180126,0.038414184,4.7917
39085202400,1970,25,6.927557906,0.001524158,6.513684455
39085202400,1980,40,6.768493212,0.385002095,4.929766826
39085202400,1990,198,7.937374696,0.530340034,4.625499395
39085202400,2000,103,7.927685046,0.78524091,3.945770476
39085202400,2010,192,7.761319181,0.13465144,5.7572
39085202500,1970,29,6.606650186,0.004239853,6.148395316
39085202500,1980,74,7.292337176,0.977222777,5.160380131
39085202500,1990,56,6.856461985,0.438307873,4.920795096
39085202500,2000,71,6.857514063,0.750191278,4.487459861
39085202500,2010,142,7.470224136,0.058505639,4.0161
39085202600,1970,16,6.747586527,0.001792946,6.553735103
39085202600,1990,84,7.681099002,0.199753897,4.847956636
39085202600,2000,97,7.674617497,0.582982792,4.019001582
39085202600,2010,140,7.486052618,0.05753184,4.2534
39085202700,1970,20,7.113142109,0.00216912,6.885258765
39085202700,1980,19,6.352629396,0.979066022,5.327643644
39085202700,1990,75,7.596392304,0.153846154,6.434463981
39085202700,2000,112,7.583756301,0.410939691,5.210693694
39085202700,2010,145,7.239214974,0.126732673,3.6278
39085202800,1970,36,7.367708572,0.006364893,7.271073804
39085202800,1980,28,8.731820583,0.892670155,3.622707502
39085202800,1990,362,8.141481041,0.458836181,4.450515697
39085202800,2000,317,7.877776333,0.62150056,3.785569766
39085202800,2010,173,6.884486652,0.390151515,3.3654
39085202900,1970,12,7.184629153,0.003020536,6.537858363
39085202900,1980,31,6.721425701,0.479184011,4.135765861
39085202900,1990,199,8.166784289,0.064891096,6.800884385
39085202900,2000,309,8.088254727,0.172981878,5.817763613
39085202900,2010,97,7.466799475,0.137980493,3.7643
39085203000,1970,9,6.612041035,0.003556239,7.098508912
39085203000,1980,27,6.963189986,0.433257917,4.238928403
39085203000,1990,15,6.953684211,0.037862703,7.727903653
39085203000,2000,38,6.695798917,0.058350101,6.436486724
39085203000,2010,201,7.398786275,0.181031998,2.8445
39085203200,1970,51,7.10824414,0.004128819,6.275245501
39085203200,1980,62,6.817830571,0.690748898,4.744725289
39085203200,1990,111,7.935945103,0.050409489,6.661720029
39085203200,2000,125,7.948385285,0.107435508,6.152394193
39085203200,2010,246,7.192934221,0.237526353,2.1387
39085203400,1970,44,7.400009517,0.001274581,7.120547128
39085203400,1980,34,7.277938573,0.463857191,4.190351928
39085203400,1990,86,7.479864131,0.076131962,5.529039163
39085203400,2000,84,7.586803535,0.164747228,5.812243537
39085203400,2010,155,7.571473649,0.102008929,3.8038
39085203500,1970,29,6.758094504,0.003262139,7.418522725
39085203500,1980,29,6.548219103,0.972626931,4.348350782
39085203500,1990,64,7.176254532,0.076131962,5.529038959
39085203500,2000,62,7.284134806,0.164747261,5.812243876
39085203500,2010,166,7.471932078,0.146782178,3.3211
39085203700,1970,10,6.741700695,0.003678462,6.64635199
39085203700,1980,35,6.588926478,0.90594542,3.302703437
39085203700,1990,464,8.327726166,0.127429543,4.495589925
39085203700,2000,249,8.195609567,0.29126608,3.953866378
39085203700,2010,202,7.555905094,0.040893855,4.7536
39085204000,1970,46,7.200424893,0.009290529,4.649976455
39085204000,1980,45,7.010311867,0.862988578,4.57189472
39085204000,1990,191,8.050384453,0.120195572,5.193468014
39085204000,2000,197,8.025843344,0.283852691,4.427967254
39085204000,2010,168,7.664815785,0.046374533,3.7527
39085204200,1970,50,7.045776577,0.199666644,4.863581614
39085204200,1980,102,6.938284484,0.935853733,5.045449027
39085204200,1990,86,7.733683571,0.080723982,5.30058339
39085204200,2000,151,7.704361168,0.191085271,4.590130607
39085204200,2010,299,8.175547596,0.126724866,3.1673
39085204301,1980,23,6.582025139,0.954782609,4.02709466
39085204301,1990,217,7.709308333,0.57156048,3.994118501
39085204301,2000,217,7.631916513,0.801706201,3.070922494
39085204301,2010,161,7.579167967,0.216741674,2.2445
39085204302,1970,48,7.59739632,0.088698452,4.200439037
39085204302,1980,29,6.406879986,0.970798183,2.773870188
39085204302,1990,561,8.005033345,0.462629065,5.444546455
39085204302,2000,180,7.898411093,0.631803279,4.077758198
39085204302,2010,233,7.46565531,0.043354102,4.4625
39085204400,1970,42,7.028201432,0.010794437,5.233130654
39085204400,1980,57,6.675823222,0.98828324,2.17968411
39085204400,1990,250,7.939158818,0.942533387,4.101233834
39085204400,2000,302,7.894318064,0.973870612,3.51889569
39085204400,2010,230,7.277247727,0.050181578,3.75
39085204500,1970,60,7.374001859,0.139014418,4.11345258
39085204500,1980,37,6.603943825,0.979917846,4.71042126
39085204500,1990,221,7.069874128,0.972471154,2.047974957
39085204500,2000,174,6.782192056,0.981924989,2.619637339
39085204500,2010,121,7.208600338,0.078030061,5.475
39085204700,1970,21,6.675823222,0.01185418,6.299643417
39085204700,1980,17,6.579251212,0.985214392,4.240430832
